Deal Type,Completion Date,"P1, Start (-1)","P1, End (+1)","P2, Start (-5)","P2, End (+5)","P3, Start (0)","P3, End (+365)","P4, Start (0)","P4, End (+250)","P5, Start (-1)","P5, End (0)",Target Name,Acquirer Name,Seller Name,Announced Total Value (mil.),Payment Type,TV/EBITDA,Deal Status,Target ISIN,Acquirer ISIN,Ticker Acquirer,Seller ISIN,Ticker Seller,Bloomberg Search,Action ID,Action ID Bloomberg,Deal Description,Percent Owned,Percent Sought,Acq P1,Acq P2,Acq P3,Acq P4,Acq P5,Sel P1,Sel P2,Sel P3,Sel P4,Sel P5,Acq Ticker P1,Acq Ticker P2,Acq Ticker P3,Acq Ticker P4,Acq Ticker P5,Sel Ticker P1,Sel Ticker P2,Sel Ticker P3,Sel Ticker P4,Sel Ticker P5,"P1, Start (-1)","P1, End (+1)","P2, Start (-5)","P2, End (+5)","P3, Start (0)","P3, End (+365)","P4, Start (0)","P4, End (+250)","P5, Start (-1)","P5, End (0)",Acq Rel index,Sel Rel Index,Acq CAR P1,Acq CAR P2,Acq CAR P3,Acq CAR P4,Acq CAR P5,Sel CAR P1,Sel CAR P2,Sel CAR P3,Sel CAR P4,Sel CAR P5
M&A,5/5/2010,5/4/2010,5/6/2010,4/30/2010,5/10/2010,5/5/2010,5/5/2011,5/5/2010,1/10/2011,5/4/2010,5/5/2010,Set-Top Box Business,Cisco Systems Inc,Frontier Services Group Ltd,17.5,Cash, ,Completed,,US17275R1023,CSCO US Equity,BMG3729C1001,500 HK Equity,CACX,40827405,CACX 40827405,Frontier Services Group Ltd sold Set-Top Box Business to Cisco Systems Inc for USD 17.50M. The transaction was announced on 11/02/2009 and completed on 05/05/2010.,0,100,-0.04027111,-0.02970665,-0.3393545,-0.2169492,-0.000282406,-0.09523809,-0.1060606,-0.05121173,-0.06878189,-0.04761905,-0.03825634,-0.02219522,0.1679806,0.1047812,-0.006230686,-0.02795633,-0.029687,0.1795291,0.1871849,-0.020874,20100504,20100506,20100430,20100510,20100505,20110505,20100505,20110110,20100504,20100505,SPX Index,HSI Index,-0.00201477,-0.00751143,-0.5073351,-0.3217304,0.00594828,-0.06728176,-0.0763736,-0.23074083,-0.25596679,-0.02674505
M&A,7/4/2007,7/3/2007,7/5/2007,6/29/2007,7/9/2007,7/4/2007,7/3/2008,7/4/2007,3/10/2008,7/3/2007,7/4/2007,Midwest Management 1987 Ltd,Willbros Group Inc,AMEC PLC,17.5,Cash, ,Completed,    N.A.,US9692031084,WG US Equity,GB0000282623,AMEC LN Equity,CACX,26688031,CACX 26688031,AMEC PLC sold Midwest Management 1987 Ltd to Willbros Group Inc for USD 17.50M. The transaction was announced on 06/05/2007 and completed on 07/04/2007.,0,100,0.02753196,0.04413747,0.3225172,0.0619469,#VALUE!,-0.000816327,0.06276505,0.4541824,0.2512322,0,0.000357095,0.01948364,-0.1542238,-0.1525928,#VALUE!,-0.000578517,0.01597596,-0.1443733,-0.1338181,0.005130124,20070703,20070705,20070629,20070709,20070704,20080703,20070704,20080310,20070703,20070704,SPX Index,UKX Index,0.027174865,0.02465383,0.476741,0.2145397,#VALUE!,-0.00023781,0.04678909,0.5985557,0.3850503,-0.005130124
M&A,5/7/2013,5/6/2013,5/8/2013,5/2/2013,5/12/2013,5/7/2013,5/7/2014,5/7/2013,1/12/2014,5/6/2013,5/7/2013,I-66 Commerce Center,Corporate Office Properties Trust,First Potomac Realty Trust,17.5,Cash, ,Completed,,US22002T1088,OFC US Equity,US33610F1093,FPO US Equity,CACX,77246885,CACX 77246885,First Potomac Realty Trust sold I-66 Commerce Center to Corporate Office Properties Trust for USD 17.50M. The transaction was announced on 05/20/2013 and completed on 05/07/2013.,0,100,0.02410902,0.01741553,-0.02232703,-0.1183966,0.001048218,0.002538071,-0.003182686,-0.1402739,-0.1978337,-0.001269035,0.009885046,0.02370486,0.1799851,0.150211,0.005284678,0.009885046,0.02370486,0.1799851,0.150211,0.005284678,20130506,20130508,20130502,20130512,20130507,20140507,20130507,20140112,20130506,20130507,SPX Index,SPX Index,0.014223974,-0.00628933,-0.20231213,-0.2686076,-0.00423646,-0.007346975,-0.026887546,-0.320259,-0.3480447,-0.006553713
M&A,8/1/2009,7/31/2009,8/2/2009,7/27/2009,8/6/2009,8/1/2009,8/1/2010,8/1/2009,4/8/2010,7/31/2009,8/1/2009,Certain Assets,Holly Energy Partners LP,HollyFrontier Corp,17.5,Cash, ,Completed,,US4357631070,HEP US Equity,US4361061082,HFC US Equity,CACX,38953760,CACX 38953760,HollyFrontier Corp sold Certain Assets to Holly Energy Partners LP for USD 17.50M. The transaction was announced on 08/03/2009 and completed on 08/01/2009.,0,100,#VALUE!,-0.03240129,0.3678701,0.2531704,#VALUE!,#VALUE!,-0.003642987,0.2861396,0.2925,#VALUE!,#VALUE!,0.01592794,0.1382487,0.2190888,#VALUE!,#VALUE!,0.01592794,0.1382487,0.2190888,#VALUE!,20090731,20090802,20090727,20090806,20090801,20100801,20090801,20100408,20090731,20090801,SPX Index,SPX Index,#VALUE!,-0.04832923,0.2296214,0.0340816,#VALUE!,#VALUE!,-0.019570927,0.1478909,0.0734112,#VALUE!
M&A,3/19/2008,3/18/2008,3/20/2008,3/14/2008,3/24/2008,3/19/2008,3/19/2009,3/19/2008,11/24/2008,3/18/2008,3/19/2008,4 supermarket properties,Cedar Realty Trust Inc,Kimco Realty Corp,17.5,Cash, ,Completed,,US1506022094,CDR US Equity,US49446R1095,KIM US Equity,CACX,30754316,CACX 30754316,Kimco Realty Corp sold 4 supermarket properties to Cedar Realty Trust Inc for USD 17.50M. The transaction was completed on 03/19/2008.,25,75,0.02821577,0.05106383,-0.8117593,-0.5957169,-0.004149378,0.05918141,0.1720654,-0.7530082,-0.5667891,-0.004424779,-0.000911596,0.04812975,-0.3803584,-0.3336522,-0.02427291,-0.000911596,0.04812975,-0.3803584,-0.3336522,-0.02427291,20080318,20080320,20080314,20080324,20080319,20090319,20080319,20081124,20080318,20080319,SPX Index,SPX Index,0.029127366,0.00293408,-0.4314009,-0.2620647,0.020123532,0.060093006,0.12393565,-0.3726498,-0.2331369,0.019848131
M&A,12/23/2011,12/22/2011,12/24/2011,12/18/2011,12/28/2011,12/23/2011,12/22/2012,12/23/2011,8/29/2012,12/22/2011,12/23/2011,Respiratory Delivery Platform,Mylan Inc/PA,Pfizer Inc,17.5,Cash, ,Completed,,US6285301072,MYL US Equity,US7170811035,PFE US Equity,CACX,59125929,CACX 59125929,Pfizer Inc sold Respiratory Delivery Platform to Mylan Inc/PA for USD 17.50M. The transaction was announced on 11/09/2011 and completed on 12/23/2011.,0,100,0.01205378,0.02921456,0.273935,0.08153916,0.01205378,0.009246417,0.02377556,0.1936513,0.1300603,0.009246417,0.00904565,0.02529014,0.1559309,0.1314468,0.00904565,0.00904565,0.02529014,0.1559309,0.1314468,0.00904565,20111222,20111224,20111218,20111228,20111223,20121222,20111223,20120829,20111222,20111223,SPX Index,SPX Index,0.00300813,0.00392442,0.1180041,-0.04990764,0.00300813,0.000200767,-0.00151458,0.0377204,-0.0013865,0.000200767
M&A,1/7/2008,1/6/2008,1/8/2008,1/2/2008,1/12/2008,1/7/2008,1/6/2009,1/7/2008,9/13/2008,1/6/2008,1/7/2008,Oil & Gas properties/CO,Forest Oil Corp,Infinity Energy Resources Inc,17.4,Cash, ,Completed,,US3460917053,FST US Equity,US45663L4032,IFNY US Equity,CACX,29679619,CACX 29679619,Infinity Energy Resources Inc sold Oil & Gas properties/CO to Forest Oil Corp for USD 17.40M. The transaction was announced on 01/04/2008 and completed on 01/07/2008.,0,100,-0.005875202,-0.03786105,-0.5691779,0.05473642,0.003038898,-0.1654527,0.25,-0.8333334,-0.1574074,-0.1496063,-0.01484723,-0.03139746,-0.3240484,-0.1027202,0.003232871,-0.01484723,-0.03139746,-0.3240484,-0.1027202,0.003232871,20080106,20080108,20080102,20080112,20080107,20090106,20080107,20080913,20080106,20080107,SPX Index,SPX Index,0.008972028,-0.00646359,-0.2451295,0.15745662,-0.000193973,-0.15060547,0.28139746,-0.509285,-0.0546872,-0.152839171
M&A,9/12/2013,9/11/2013,9/13/2013,9/7/2013,9/17/2013,9/12/2013,9/12/2014,9/12/2013,5/20/2014,9/11/2013,9/12/2013,MTV Italia Srl,Viacom Inc,Telecom Italia Media SpA,17.32,Cash, ,Completed,    N.A.,US92553P2011,VIAB US Equity,IT0005022170,TME IM Equity,CACX,79262325,CACX 79262325,Telecom Italia Media SpA sold MTV Italia Srl to Viacom Inc for EUR 13.40M. The transaction was announced on 07/04/2013 and completed on 09/12/2013.,0,51,0.002681292,0.03928242,#VALUE!,0.01614434,0.006093845,0.1177856,0.1344537,#VALUE!,0.07728336,0.07773851,-0.000380853,0.03049227,#VALUE!,0.128129,-0.003097122,-0.000833628,0.04155882,#VALUE!,0.1903115,-0.002268454,20130911,20130913,20130907,20130917,20130912,20140912,20130912,20140520,20130911,20130912,SPX Index,FTSEMIB Index,0.003062145,0.00879015,#VALUE!,-0.11198466,0.009190967,0.118619228,0.09289488,#VALUE!,-0.11302814,0.080006964
M&A,3/28/2007,3/27/2007,3/29/2007,3/23/2007,4/2/2007,3/28/2007,3/27/2008,3/28/2007,12/3/2007,3/27/2007,3/28/2007,Certain Assets,Kinder Morgan Kansas Inc,Conversant Intellectual Property Management Inc,17.22,Cash, ,Completed,,US49455P1012,4621824Q US Equity,CA61945Q1028,MSD CN Equity,CACX,25411134,CACX 25411134,Conversant Intellectual Property Management Inc sold Certain Assets to Kinder Morgan Kansas Inc for CAD 20.00M. The transaction was announced on 02/22/2007 and completed on 03/28/2007.,0,100,0.003776435,0.005564988,#VALUE!,#VALUE!,0.001793807,-0.003764116,0.03245534,-0.2633112,-0.2721254,-0.02342116,-0.004006039,-0.007777864,-0.04544939,0.05293803,-0.007758962,0.003886699,0.003846315,0.04158349,0.05167607,-0.000730289,20070327,20070329,20070323,20070402,20070328,20080327,20070328,20071203,20070327,20070328,SPX Index,SPTSX Index,0.007782474,0.013342852,#VALUE!,#VALUE!,0.009552769,-0.007650815,0.028609025,-0.30489469,-0.32380147,-0.022690871
M&A,8/31/2009,8/30/2009,9/1/2009,8/26/2009,9/5/2009,8/31/2009,8/31/2010,8/31/2009,5/8/2010,8/30/2009,8/31/2009,thirteen exploration licences,Tresoro Mining Corp,Continental Precious Minerals Inc,17.17,Cash and Stock, ,Completed,,US89530Y1073,TSOR US Equity,CA2119063006,CZQ CN Equity,CACX,37051012,CACX 37051012,Continental Precious Minerals Inc sold thirteen exploration licences to Tresoro Mining Corp for USD 17.17M. The transaction was announced on 04/30/2009 and completed on 08/31/2009.,0,100,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-0.04444445,-0.07368421,0.1555556,0.2888889,0,-0.02993825,-0.01067466,0.0490072,0.1027575,-0.008032266,-0.02618035,0.01069453,0.127173,0.09643981,-0.009929799,20090830,20090901,20090826,20090905,20090831,20100831,20090831,20100508,20090830,20090831,SPX Index,SPTSX Index,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-0.0182641,-0.08437874,0.0283826,0.19244909,0.009929799
M&A,1/19/2011,1/18/2011,1/20/2011,1/14/2011,1/24/2011,1/19/2011,1/19/2012,1/19/2011,9/26/2011,1/18/2011,1/19/2011,Aviation business,United Technologies Corp,Gas Turbine Efficiency PLC,17.1,Cash, ,Completed,,US9130171096,UTX US Equity,GB00B0R7HM49,GTE LN Equity,CACX,51139845,CACX 51139845,Gas Turbine Efficiency PLC sold Aviation business to United Technologies Corp for USD 17.10M. The transaction was announced on 12/29/2010 and completed on 01/19/2011.,0,100,-0.000251351,0.03085483,-0.01127204,-0.08915987,0.004272967,-0.02380952,-0.02325581,#VALUE!,#VALUE!,0.07142857,-0.01126233,-0.001678493,0.04714489,-0.08023345,-0.009981056,-0.03070417,-0.0092675,-0.001325188,-0.1221126,-0.01273359,20110118,20110120,20110114,20110124,20110119,20120119,20110119,20110926,20110118,20110119,SPX Index,UKX Index,0.011010979,0.032533323,-0.05841693,-0.00892642,0.014254023,0.00689465,-0.01398831,#VALUE!,#VALUE!,0.08416216
M&A,1/29/2009,1/28/2009,1/30/2009,1/24/2009,2/3/2009,1/29/2009,1/29/2010,1/29/2009,10/6/2009,1/28/2009,1/29/2009,US ops,Flint Telecom Group Inc,China Voice Holding Corp,17.08,Cash and Stock, ,Completed,,US3396702009,FLTT US Equity,US16946A1007,CHVC US Equity,CACX,35676901,CACX 35676901,China Voice Holding Corp sold US ops to Flint Telecom Group Inc for USD 17.08M. The transaction was completed on 01/29/2009.,0,100,#VALUE!,0.075,-0.8157895,-0.5921053,#VALUE!,0.1904762,0,-0.4285714,-0.3809524,0,-0.0550837,0.00810929,0.3008574,0.2698897,-0.03304994,-0.0550837,0.00810929,0.3008574,0.2698897,-0.03304994,20090128,20090130,20090124,20090203,20090129,20100129,20090129,20091006,20090128,20090129,SPX Index,SPX Index,#VALUE!,0.06689071,-1.1166469,-0.861995,#VALUE!,0.2455599,-0.00810929,-0.7294288,-0.6508421,0.03304994
M&A,10/21/2011,10/20/2011,10/22/2011,10/16/2011,10/26/2011,10/21/2011,10/20/2012,10/21/2011,6/27/2012,10/20/2011,10/21/2011,Interest in land and production/Canada,Legend Oil and Gas Ltd,Wi2Wi Corp,17,Cash and Stock, ,Completed,,US52490C1018,LOGL US Equity,CA9774861095,YTY CN Equity,CACX,56102420,CACX 56102420,Wi2Wi Corp sold Interest in land and production/Canada to Legend Oil and Gas Ltd for USD 17.00M. The transaction was announced on 07/12/2011 and completed on 10/21/2011.,0,100,-0.01363636,0.08133971,-0.9631336,-0.9129032,-0.01363636,0,#VALUE!,#VALUE!,#VALUE!,0,0.01883425,0.01449398,0.1832633,0.09211748,0.01883425,0.01009443,0.009255932,0.07039884,-0.02485694,0.01009443,20111020,20111022,20111016,20111026,20111021,20121020,20111021,20120627,20111020,20111021,SPX Index,SPTSX Index,-0.03247061,0.06684573,-1.1463969,-1.00502068,-0.03247061,-0.01009443,#VALUE!,#VALUE!,#VALUE!,-0.01009443
M&A,5/10/2011,5/9/2011,5/11/2011,5/5/2011,5/15/2011,5/10/2011,5/9/2012,5/10/2011,1/15/2012,5/9/2011,5/10/2011,Land & Building,Summit Hotel Properties Inc,InterContinental Hotels Group PLC,17,Cash, ,Completed,,US8660821005,INN US Equity,GB00BN33FD40,IHG LN Equity,CACX,53261154,CACX 53261154,InterContinental Hotels Group PLC sold Land & Building to Summit Hotel Properties Inc for USD 17.00M. The transaction was announced on 03/31/2011 and completed on 05/10/2011.,0,100,0.01890467,-0.02777795,-0.2380867,-0.1875967,0.02749771,0.04563651,0.01662708,0.1710952,-0.03784438,0.03923139,-0.002560748,0.002851659,0.02018175,-0.03532891,0.008089726,0.007734333,0.003114315,-0.04056145,-0.03983862,0.01282251,20110509,20110511,20110505,20110515,20110510,20120509,20110510,20120115,20110509,20110510,SPX Index,UKX Index,0.021465418,-0.030629609,-0.25826845,-0.15226779,0.019407984,0.037902177,0.013512765,0.21165665,0.00199424,0.02640888
M&A,3/31/2010,3/30/2010,4/1/2010,3/26/2010,4/5/2010,3/31/2010,3/31/2011,3/31/2010,12/6/2010,3/30/2010,3/31/2010,Retail Networks KK,Walt Disney Co/The,Oriental Land Co Ltd/Japan,17,Debt, ,Completed,    N.A.,US2546871060,DIS US Equity,JP3198900007,4661 JP Equity,CACX,42910185,CACX 42910185,Oriental Land Co Ltd/Japan sold Retail Networks KK to The Walt Disney Co for USD 17.00M. The transaction was announced on 02/04/2010 and completed on 03/31/2010.,0,100,0.01282051,-0.002548853,0.2477552,0.07590948,-0.005413105,-0.003067485,-0.003038816,0.02826936,0.1746122,0,0.004165656,0.01825835,0.1564106,0.06055741,-0.003262162,0.005798396,0.03932495,-0.09250072,-0.09111731,-0.000786071,20100330,20100401,20100326,20100405,20100331,20110331,20100331,20101206,20100330,20100331,SPX Index,TPX Index,0.008654854,-0.020807203,0.0913446,0.01535207,-0.002150943,-0.008865881,-0.042363766,0.12077008,0.26572951,0.000786071
M&A,9/30/2009,9/29/2009,10/1/2009,9/25/2009,10/5/2009,9/30/2009,9/30/2010,9/30/2009,6/7/2010,9/29/2009,9/30/2009,PayMode services,Bottomline Technologies de Inc,Bank of America Corp,17,Cash, ,Completed,,US1013881065,EPAY US Equity,US0605051046,BAC US Equity,CACX,39065409,CACX 39065409,Bank of America Corp sold PayMode services to Bottomline Technologies de Inc for USD 17.00M. The transaction was announced on 08/06/2009 and completed on 09/30/2009.,0,100,-0.03523884,0.0362737,0.1906977,0.1031008,0.01018011,-0.0553613,0.02168675,-0.223577,-0.1218744,-0.01398601,-0.02889906,-0.003387781,0.1015221,0.007430609,-0.003230898,-0.02889906,-0.003387781,0.1015221,0.007430609,-0.003230898,20090929,20091001,20090925,20091005,20090930,20100930,20090930,20100607,20090929,20090930,SPX Index,SPX Index,-0.00633978,0.039661481,0.0891756,0.095670191,0.013411008,-0.02646224,0.025074531,-0.3250991,-0.129305009,-0.010755112
M&A,10/27/2010,10/26/2010,10/28/2010,10/22/2010,11/1/2010,10/27/2010,10/27/2011,10/27/2010,7/4/2011,10/26/2010,10/27/2010,Certain Assets,Steel Dynamics Inc,Commercial Metals Co,17,Cash, ,Completed,,US8581191009,STLD US Equity,US2017231034,CMC US Equity,CACX,48500045,CACX 48500045,Commercial Metals Co sold Certain Assets to Steel Dynamics Inc for USD 17.00M. The transaction was announced on 09/27/2010 and completed on 10/27/2010.,0,100,0.003472222,0.02374302,-0.05874847,0.1526405,0.004166667,-0.02777778,-0.03072626,-0.0437958,0.08079782,-0.02207977,-0.001352626,0.001329417,0.1086249,0.1485558,-0.002557185,-0.001352626,0.001329417,0.1086249,0.1485558,-0.002557185,20101026,20101028,20101022,20101101,20101027,20111027,20101027,20110704,20101026,20101027,SPX Index,SPX Index,0.004824848,0.022413603,-0.16737337,0.0040847,0.006723852,-0.026425154,-0.032055677,-0.1524207,-0.06775798,-0.019522585
M&A,11/23/2012,11/22/2012,11/24/2012,11/18/2012,11/28/2012,11/23/2012,11/23/2013,11/23/2012,7/31/2013,11/22/2012,11/23/2012,"Physicians Insurance Co of Ohio,Citation Insurance Group",White Mountains Insurance Group Ltd,PICO Holdings Inc,17,Undisclosed, ,Completed,,BMG9618E1075,WTM US Equity,US6933662057,PICO US Equity,CACX,65608934,CACX 65608934,PICO Holdings Inc sold Physicians Insurance Co of Ohio & Citation Insurance Group to White Mountains Insurance Group Ltd for USD 17.00M. The transaction was announced on 06/20/2012 and completed on 11/23/2012.,0,100,0.004881559,0.004973853,0.1668658,0.1594207,0.004881559,0.009486607,-0.04229935,0.3034826,0.2100608,0.009486607,0.0131653,0.03756161,0.3088673,0.2137355,0.0131653,0.0131653,0.03756161,0.3088673,0.2137355,0.0131653,20121122,20121124,20121118,20121128,20121123,20131123,20121123,20130731,20121122,20121123,SPX Index,SPX Index,-0.008283741,-0.032587757,-0.1420015,-0.0543148,-0.008283741,-0.003678693,-0.07986096,-0.0053847,-0.0036747,-0.003678693
M&A,8/31/2011,8/30/2011,9/1/2011,8/26/2011,9/5/2011,8/31/2011,8/30/2012,8/31/2011,5/7/2012,8/30/2011,8/31/2011,INTL. FCStone Ltd,INTL. FCStone Inc,East West Resources PLC,16.81,Cash, ,Completed,    N.A.,US46116V1052,INTL US Equity,GB0003763140,EWR LN Equity,CACX,53483833,CACX 53483833,East West Resources PLC sold INTL. FCStone Ltd to INTL. FCStone Inc for GBP 10.30M. The transaction was announced on 04/07/2011 and completed on 08/31/2011.,0,100,-0.07599165,-0.09790509,-0.2152062,-0.08247422,-0.02797495,0.01058201,0.02673797,-0.5132275,-0.5449735,0,-0.006808858,-0.001802861,0.1739362,0.1397631,0.005041673,0.02852136,-0.005278159,0.1063909,0.0748919,0.02394309,20110830,20110901,20110826,20110905,20110831,20120830,20110831,20120507,20110830,20110831,SPX Index,UKX Index,-0.069182792,-0.096102229,-0.3891424,-0.22223732,-0.033016623,-0.01793935,0.032016129,-0.6196184,-0.6198654,-0.02394309
M&A,4/20/2011,4/19/2011,4/21/2011,4/15/2011,4/25/2011,4/20/2011,4/19/2012,4/20/2011,12/26/2011,4/19/2011,4/20/2011,4343 Easton Commons II,Morgan Stanley,Duke Realty Corp,16.7,Cash, ,Completed,,US6174464486,MS US Equity,US2644115055,DRE US Equity,CACX,54291563,CACX 54291563,Duke Realty Corp sold 4343 Easton Commons II to Morgan Stanley for USD 16.70M. The transaction was completed on 04/20/2011.,0,100,0.01455939,-0.04447739,-0.2994875,-0.3906798,-0.002298851,0.03168044,0.04426003,0.0204793,-0.1491627,0.02203857,0.01891628,0.01189485,0.05750192,-0.03447159,0.0135387,0.01891628,0.01189485,0.05750192,-0.03447159,0.0135387,20110419,20110421,20110415,20110425,20110420,20120419,20110420,20111226,20110419,20110420,SPX Index,SPX Index,-0.00435689,-0.05637224,-0.35698942,-0.35620821,-0.015837551,0.01276416,0.03236518,-0.03702262,-0.11469111,0.00849987
M&A,10/30/2006,10/29/2006,10/31/2006,10/25/2006,11/4/2006,10/30/2006,10/30/2007,10/30/2006,7/7/2007,10/29/2006,10/30/2006,Pheonix Semiconductor & Telecommunications Co Ltd/,Cintel Corp,STS Semiconductor & Telecommunications,16.5,Cash, ,Completed,    N.A.,US17260A1060,CNCN US Equity,KR7036540003,036540 KS Equity,CACX,23604585,CACX 23604585,STS Semiconductor & Telecommunications sold Pheonix Semiconductor & Telecommunications Co Ltd/Suzhou to Cintel Corp for USD 16.50M. The transaction was announced on 10/18/2006 and completed on 10/30/2006.,0,51,-0.26,-0.15,0.6666666,1,-0.16,-0.01947149,-0.01675978,0.09214902,0.465779,-0.02503477,0.000475803,-0.01232103,0.1318172,0.1255812,0.000465787,-0.003306092,0.009089358,0.544539,0.4004563,-0.009470832,20061029,20061031,20061025,20061104,20061030,20071030,20061030,20070707,20061029,20061030,SPX Index,KOSPI Index,-0.260475803,-0.13767897,0.5348494,0.8744188,-0.160465787,-0.016165398,-0.025849138,-0.45238998,0.0653227,-0.015563938
M&A,3/15/2009,3/14/2009,3/16/2009,3/10/2009,3/20/2009,3/15/2009,3/15/2010,3/15/2009,11/20/2009,3/14/2009,3/15/2009,RIT Oncology LLC,Spectrum Pharmaceuticals Inc,CTI BioPharma Corp,16.5,Cash, ,Completed,    N.A.,US84763A1088,SPPI US Equity,US12648L1061,CTIC US Equity,CACX,35925187,CACX 35925187,CTI BioPharma Corp sold RIT Oncology LLC to Spectrum Pharmaceuticals Inc for USD 16.50M. The transaction was announced on 02/20/2009 and completed on 03/15/2009.,50,50,0.01342282,0.02739726,2.436242,2.181208,#VALUE!,0.3170732,1.08243,11.31707,12.17073,#VALUE!,-0.00349492,0.06870015,0.5538111,0.4644508,#VALUE!,-0.00349492,0.06870015,0.5538111,0.4644508,#VALUE!,20090314,20090316,20090310,20090320,20090315,20100315,20090315,20091120,20090314,20090315,SPX Index,SPX Index,0.01691774,-0.04130289,1.8824309,1.7167572,#VALUE!,0.32056812,1.01372985,10.7632589,11.7062792,#VALUE!
M&A,5/31/2009,5/30/2009,6/1/2009,5/26/2009,6/5/2009,5/31/2009,5/31/2010,5/31/2009,2/5/2010,5/30/2009,5/31/2009,LoanCare Servicing Center Inc,Fidelity National Financial Inc,LandAmerica Financial Group Inc,16.3,Cash, ,Completed,    N.A.,US31620R1059,1023761D US Equity,US5149361033,LFGRQ US Equity,CACX,37356906,CACX 37356906,LandAmerica Financial Group Inc sold LoanCare Servicing Center Inc to Fidelity National Financial Inc for USD 16.30M. The transaction was announced on 05/14/2009 and completed on 05/31/2009.,0,100,0.00143472,-0.04194261,0.07933995,-0.004791676,#VALUE!,0.18,-0.09090909,#VALUE!,#VALUE!,#VALUE!,0.02585848,0.0335645,0.209771,0.1759827,#VALUE!,0.02585848,0.0335645,0.209771,0.1759827,#VALUE!,20090530,20090601,20090526,20090605,20090531,20100531,20090531,20100205,20090530,20090531,SPX Index,SPX Index,-0.02442376,-0.07550711,-0.13043105,-0.180774376,#VALUE!,0.15414152,-0.12447359,#VALUE!,#VALUE!,#VALUE!
M&A,3/30/2007,3/29/2007,3/31/2007,3/25/2007,4/4/2007,3/30/2007,3/29/2008,3/30/2007,12/5/2007,3/29/2007,3/30/2007,International Building Technologies Inc,International Building Technologies Group Inc,Artistmss International Group Inc,16.26,Cash and Stock, ,Completed,,US4591901040,INBG US Equity,US04315X1090,AIGI US Equity,CACX,25611855,CACX 25611855,Artistmss International Group Inc sold International Building Technologies Inc to International Building Technologies Group Inc for USD 16.26M. The transaction was announced on 03/20/2007 and completed on 03/30/2007.,0,100,0.2,-0.4,-0.9666666,-0.85,0.2,0,0,#VALUE!,-0.9999333,0,-0.001163677,0.00274954,-0.05546837,0.05973335,-0.001163677,-0.001163677,0.00274954,-0.05546837,0.05973335,-0.001163677,20070329,20070331,20070325,20070404,20070330,20080329,20070330,20071205,20070329,20070330,SPX Index,SPX Index,0.201163677,-0.40274954,-0.91119823,-0.90973335,0.201163677,0.001163677,-0.00274954,#VALUE!,-1.05966665,0.001163677
M&A,6/29/2007,6/28/2007,6/30/2007,6/24/2007,7/4/2007,6/29/2007,6/28/2008,6/29/2007,3/5/2008,6/28/2007,6/29/2007,Capillary Tubing units,BJ Services Co,Allis-Chalmers Energy Inc,16.25,Cash, ,Completed,,US0554821035,BJS US Equity,US0196455069,ALY US Equity,CACX,27170785,CACX 27170785,Allis-Chalmers Energy Inc sold Capillary Tubing units to BJ Services Co for USD 16.25M. The transaction was completed on 06/29/2007.,0,100,0.01066098,-0.02417962,0.1384449,-0.09761151,0.01066098,-0.000434783,0.02121341,-0.2344498,-0.477164,-0.000434783,-0.001560998,0.01531695,-0.1316532,-0.0997452,-0.001560998,-0.001560998,0.01531695,-0.1316532,-0.0997452,-0.001560998,20070628,20070630,20070624,20070704,20070629,20080628,20070629,20080305,20070628,20070629,SPX Index,SPX Index,0.012221978,-0.03949657,0.2700981,0.00213369,0.012221978,0.001126215,0.00589646,-0.1027966,-0.3774188,0.001126215
